Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,MedianTurnover20_EUR,Eligibility_DryRun,Prospective_Frozen_Status,Cap_Action,Freeze_Authorized,Universe_Write,Productive
1218,WSSEC:WS:XSHG:688256,WS:XSHG:688256,XSHG,688256,1857907291.56365,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1219,WSSEC:WS:XSHG:688271,WS:XSHG:688271,XSHG,688271,72209899.86510797,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1220,WSSEC:WS:XSHG:688303,WS:XSHG:688303,XSHG,688303,26767191.68222798,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1221,WSSEC:WS:XSHG:688396,WS:XSHG:688396,XSHG,688396,169212274.97076,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1222,WSSEC:WS:XSHG:688472,WS:XSHG:688472,XSHG,688472,50286365.82196219,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1223,WSSEC:WS:XSHG:688506,WS:XSHG:688506,XSHG,688506,69078188.47723097,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1224,WSSEC:WS:XSHG:688521,WS:XSHG:688521,XSHG,688521,519673960.1011849,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1225,WSSEC:WS:XSHG:688981,WS:XSHG:688981,XSHG,688981,726219194.1107883,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1226,WSSEC:WS:XTAI:3711,WS:XTAI:3711,XTAI,3711,300002589.37193155,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1227,WSSEC:WS:XTAI:6669,WS:XTAI:6669,XTAI,6669,245823471.7274561,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1228,WSSEC:WS:XTAI:7769,WS:XTAI:7769,XTAI,7769,77529460.8197875,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1229,WSSEC:WS:XTKS:1605,WS:XTKS:1605,XTKS,1605,86828451.22919363,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1230,WSSEC:WS:XTKS:1801,WS:XTKS:1801,XTKS,1801,41842168.78609872,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1231,WSSEC:WS:XTKS:1802,WS:XTKS:1802,XTKS,1802,39447941.7592939,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1232,WSSEC:WS:XTKS:1803,WS:XTKS:1803,XTKS,1803,36507267.98537637,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1233,WSSEC:WS:XTKS:1812,WS:XTKS:1812,XTKS,1812,56915341.94053281,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1234,WSSEC:WS:XTKS:1925,WS:XTKS:1925,XTKS,1925,44885747.88289294,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1235,WSSEC:WS:XTKS:1928,WS:XTKS:1928,XTKS,1928,39147245.30143358,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1236,WSSEC:WS:XTKS:1963,WS:XTKS:1963,XTKS,1963,16905431.604770057,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1237,WSSEC:WS:XTKS:2269,WS:XTKS:2269,XTKS,2269,28456210.847672075,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1238,WSSEC:WS:XTKS:2282,WS:XTKS:2282,XTKS,2282,20267809.61708806,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1239,WSSEC:WS:XTKS:2413,WS:XTKS:2413,XTKS,2413,45306032.484374076,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1240,WSSEC:WS:XTKS:2502,WS:XTKS:2502,XTKS,2502,63599821.59099223,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1241,WSSEC:WS:XTKS:2503,WS:XTKS:2503,XTKS,2503,50939418.59472965,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1242,WSSEC:WS:XTKS:2768,WS:XTKS:2768,XTKS,2768,31088145.02885053,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1243,WSSEC:WS:XTKS:2801,WS:XTKS:2801,XTKS,2801,32817135.332233552,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1244,WSSEC:WS:XTKS:2802,WS:XTKS:2802,XTKS,2802,95423672.22148106,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1245,WSSEC:WS:XTKS:285A,WS:XTKS:285A,XTKS,285A,12145633505.857052,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1246,WSSEC:WS:XTKS:2914,WS:XTKS:2914,XTKS,2914,127660454.88640955,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1247,WSSEC:WS:XTKS:3086,WS:XTKS:3086,XTKS,3086,17755522.366271168,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1248,WSSEC:WS:XTKS:3099,WS:XTKS:3099,XTKS,3099,38953964.46594857,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1249,WSSEC:WS:XTKS:3289,WS:XTKS:3289,XTKS,3289,18906972.032529395,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1250,WSSEC:WS:XTKS:3382,WS:XTKS:3382,XTKS,3382,87505086.13031164,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1251,WSSEC:WS:XTKS:3402,WS:XTKS:3402,XTKS,3402,28101027.06926827,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1252,WSSEC:WS:XTKS:3405,WS:XTKS:3405,XTKS,3405,16350449.65110179,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1253,WSSEC:WS:XTKS:3407,WS:XTKS:3407,XTKS,3407,47287358.67631752,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1254,WSSEC:WS:XTKS:3436,WS:XTKS:3436,XTKS,3436,261631758.01700455,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1255,WSSEC:WS:XTKS:3659,WS:XTKS:3659,XTKS,3659,41146793.84230979,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1256,WSSEC:WS:XTKS:3697,WS:XTKS:3697,XTKS,3697,22149492.092528097,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1257,WSSEC:WS:XTKS:4004,WS:XTKS:4004,XTKS,4004,178559950.69963902,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1258,WSSEC:WS:XTKS:4005,WS:XTKS:4005,XTKS,4005,31941123.12803611,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1259,WSSEC:WS:XTKS:4021,WS:XTKS:4021,XTKS,4021,27353696.61303414,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1260,WSSEC:WS:XTKS:4042,WS:XTKS:4042,XTKS,4042,15212134.125314653,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1261,WSSEC:WS:XTKS:4043,WS:XTKS:4043,XTKS,4043,15189434.480709722,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1262,WSSEC:WS:XTKS:4062,WS:XTKS:4062,XTKS,4062,861405612.0260041,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1263,WSSEC:WS:XTKS:4063,WS:XTKS:4063,XTKS,4063,185815904.996259,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1264,WSSEC:WS:XTKS:4151,WS:XTKS:4151,XTKS,4151,15191790.017014882,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1265,WSSEC:WS:XTKS:4183,WS:XTKS:4183,XTKS,4183,22093110.2024275,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1266,WSSEC:WS:XTKS:4188,WS:XTKS:4188,XTKS,4188,32173504.884152904,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1267,WSSEC:WS:XTKS:4208,WS:XTKS:4208,XTKS,4208,15743648.381522298,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1268,WSSEC:WS:XTKS:4307,WS:XTKS:4307,XTKS,4307,71121549.45345749,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1269,WSSEC:WS:XTKS:4324,WS:XTKS:4324,XTKS,4324,24378344.194933005,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1270,WSSEC:WS:XTKS:4385,WS:XTKS:4385,XTKS,4385,42338575.55542663,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1271,WSSEC:WS:XTKS:4452,WS:XTKS:4452,XTKS,4452,70110877.73014548,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1272,WSSEC:WS:XTKS:4502,WS:XTKS:4502,XTKS,4502,99891239.78539276,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1273,WSSEC:WS:XTKS:4503,WS:XTKS:4503,XTKS,4503,77980574.07930344,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1274,WSSEC:WS:XTKS:4506,WS:XTKS:4506,XTKS,4506,21016134.864005327,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1275,WSSEC:WS:XTKS:4507,WS:XTKS:4507,XTKS,4507,39770131.57165423,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1276,WSSEC:WS:XTKS:4519,WS:XTKS:4519,XTKS,4519,90062152.68588252,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1277,WSSEC:WS:XTKS:4523,WS:XTKS:4523,XTKS,4523,30049510.84626373,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1278,WSSEC:WS:XTKS:4543,WS:XTKS:4543,XTKS,4543,58235177.59086436,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1279,WSSEC:WS:XTKS:4568,WS:XTKS:4568,XTKS,4568,86760785.77250615,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1280,WSSEC:WS:XTKS:4578,WS:XTKS:4578,XTKS,4578,80791387.01594435,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1281,WSSEC:WS:XTKS:4661,WS:XTKS:4661,XTKS,4661,79181584.73212811,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1282,WSSEC:WS:XTKS:4689,WS:XTKS:4689,XTKS,4689,57912673.399752066,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1283,WSSEC:WS:XTKS:4704,WS:XTKS:4704,XTKS,4704,28276249.566258118,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1284,WSSEC:WS:XTKS:4751,WS:XTKS:4751,XTKS,4751,42206242.45847648,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1285,WSSEC:WS:XTKS:4755,WS:XTKS:4755,XTKS,4755,67667982.67063163,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1286,WSSEC:WS:XTKS:4901,WS:XTKS:4901,XTKS,4901,101072341.28751783,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1287,WSSEC:WS:XTKS:4911,WS:XTKS:4911,XTKS,4911,52760162.16028556,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1288,WSSEC:WS:XTKS:5019,WS:XTKS:5019,XTKS,5019,27640861.49014491,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1289,WSSEC:WS:XTKS:5020,WS:XTKS:5020,XTKS,5020,47961758.1234409,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1290,WSSEC:WS:XTKS:5101,WS:XTKS:5101,XTKS,5101,32698023.68194936,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1291,WSSEC:WS:XTKS:5108,WS:XTKS:5108,XTKS,5108,73264668.2361152,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1292,WSSEC:WS:XTKS:5201,WS:XTKS:5201,XTKS,5201,40995494.60342731,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1293,WSSEC:WS:XTKS:5214,WS:XTKS:5214,XTKS,5214,16472985.558394575,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1294,WSSEC:WS:XTKS:5332,WS:XTKS:5332,XTKS,5332,31335543.516704112,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1295,WSSEC:WS:XTKS:5333,WS:XTKS:5333,XTKS,5333,39844326.91894043,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1296,WSSEC:WS:XTKS:5401,WS:XTKS:5401,XTKS,5401,142046836.18504313,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1297,WSSEC:WS:XTKS:5406,WS:XTKS:5406,XTKS,5406,18431865.39079193,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1298,WSSEC:WS:XTKS:5411,WS:XTKS:5411,XTKS,5411,57065839.44748482,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1299,WSSEC:WS:XTKS:543A,WS:XTKS:543A,XTKS,543A,29644269.7281688,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1300,WSSEC:WS:XTKS:5631,WS:XTKS:5631,XTKS,5631,25834476.11720739,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1301,WSSEC:WS:XTKS:5706,WS:XTKS:5706,XTKS,5706,261947620.2533669,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1302,WSSEC:WS:XTKS:5711,WS:XTKS:5711,XTKS,5711,65151212.2219325,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1303,WSSEC:WS:XTKS:5713,WS:XTKS:5713,XTKS,5713,210450706.88199997,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1304,WSSEC:WS:XTKS:5714,WS:XTKS:5714,XTKS,5714,30384905.22949551,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1305,WSSEC:WS:XTKS:5801,WS:XTKS:5801,XTKS,5801,615877319.2580388,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1306,WSSEC:WS:XTKS:5802,WS:XTKS:5802,XTKS,5802,282616767.3003777,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1307,WSSEC:WS:XTKS:5803,WS:XTKS:5803,XTKS,5803,1663625463.2197134,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1308,WSSEC:WS:XTKS:5831,WS:XTKS:5831,XTKS,5831,34329669.614218876,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1309,WSSEC:WS:XTKS:6098,WS:XTKS:6098,XTKS,6098,285812901.487198,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1310,WSSEC:WS:XTKS:6113,WS:XTKS:6113,XTKS,6113,31575584.627864286,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1311,WSSEC:WS:XTKS:6146,WS:XTKS:6146,XTKS,6146,514677687.2447394,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1312,WSSEC:WS:XTKS:6178,WS:XTKS:6178,XTKS,6178,53751017.036993526,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1313,WSSEC:WS:XTKS:6273,WS:XTKS:6273,XTKS,6273,113706776.546092,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1314,WSSEC:WS:XTKS:6301,WS:XTKS:6301,XTKS,6301,105032094.74993426,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1315,WSSEC:WS:XTKS:6302,WS:XTKS:6302,XTKS,6302,26997215.254622698,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1316,WSSEC:WS:XTKS:6305,WS:XTKS:6305,XTKS,6305,57626792.11585706,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1317,WSSEC:WS:XTKS:6326,WS:XTKS:6326,XTKS,6326,54961595.95676516,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1318,WSSEC:WS:XTKS:6361,WS:XTKS:6361,XTKS,6361,95959413.78134869,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1319,WSSEC:WS:XTKS:6367,WS:XTKS:6367,XTKS,6367,127686660.55901581,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1320,WSSEC:WS:XTKS:6479,WS:XTKS:6479,XTKS,6479,51192379.58446168,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1321,WSSEC:WS:XTKS:6501,WS:XTKS:6501,XTKS,6501,339720453.5065815,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1322,WSSEC:WS:XTKS:6503,WS:XTKS:6503,XTKS,6503,167956514.82843095,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1323,WSSEC:WS:XTKS:6504,WS:XTKS:6504,XTKS,6504,60035198.15367414,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1324,WSSEC:WS:XTKS:6506,WS:XTKS:6506,XTKS,6506,114842210.37753755,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1325,WSSEC:WS:XTKS:6526,WS:XTKS:6526,XTKS,6526,73636965.6359348,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1326,WSSEC:WS:XTKS:6532,WS:XTKS:6532,XTKS,6532,42067078.982337445,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1327,WSSEC:WS:XTKS:6645,WS:XTKS:6645,XTKS,6645,53074556.46132952,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1328,WSSEC:WS:XTKS:6701,WS:XTKS:6701,XTKS,6701,169514723.28150833,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1329,WSSEC:WS:XTKS:6702,WS:XTKS:6702,XTKS,6702,129758465.50184074,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1330,WSSEC:WS:XTKS:6723,WS:XTKS:6723,XTKS,6723,222661038.70310113,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1331,WSSEC:WS:XTKS:6724,WS:XTKS:6724,XTKS,6724,26938581.15133969,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1332,WSSEC:WS:XTKS:6752,WS:XTKS:6752,XTKS,6752,195975192.17459905,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1333,WSSEC:WS:XTKS:6758,WS:XTKS:6758,XTKS,6758,315435074.5056246,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1334,WSSEC:WS:XTKS:6762,WS:XTKS:6762,XTKS,6762,127488471.22542411,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1335,WSSEC:WS:XTKS:6770,WS:XTKS:6770,XTKS,6770,15792663.757278258,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1336,WSSEC:WS:XTKS:6841,WS:XTKS:6841,XTKS,6841,30779555.799252026,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
1337,WSSEC:WS:XTKS:6857,WS:XTKS:6857,XTKS,6857,1613762508.3853564,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
