Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,Evidence_Cohort,Market_AsOf_Date,Last_Completed_Session,Fetch_Timestamp,Market_Status,Price_Cache_Status,History_Row_Count,Valid_Completed_Bars,QA_Status,Blocking_Reason,Data_Source,Source_Run_Provenance
WSSEC:WS:XNAS:NTRS,WS:XNAS:NTRS,XNAS,NTRS,NTRS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:NVDA,WS:XNAS:NVDA,XNAS,NVDA,NVDA,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:NWE,WS:XNAS:NWE,XNAS,NWE,NWE,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:NXST,WS:XNAS:NXST,XNAS,NXST,NXST,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:NXT,WS:XNAS:NXT,XNAS,NXT,NXT,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ODFL,WS:XNAS:ODFL,XNAS,ODFL,ODFL,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:OKTA,WS:XNAS:OKTA,XNAS,OKTA,OKTA,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:OLED,WS:XNAS:OLED,XNAS,OLED,OLED,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:OLLI,WS:XNAS:OLLI,XNAS,OLLI,OLLI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ON,WS:XNAS:ON,XNAS,ON,ON,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:ONB,WS:XNAS:ONB,XNAS,ONB,ONB,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:OPCH,WS:XNAS:OPCH,XNAS,OPCH,OPCH,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ORLY,WS:XNAS:ORLY,XNAS,ORLY,ORLY,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:OZK,WS:XNAS:OZK,XNAS,OZK,OZK,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:PANW,WS:XNAS:PANW,XNAS,PANW,PANW,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:PAYX,WS:XNAS:PAYX,XNAS,PAYX,PAYX,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:PCAR,WS:XNAS:PCAR,XNAS,PCAR,PCAR,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:PCTY,WS:XNAS:PCTY,XNAS,PCTY,PCTY,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:PEGA,WS:XNAS:PEGA,XNAS,PEGA,PEGA,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:PPC,WS:XNAS:PPC,XNAS,PPC,PPC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:PTC,WS:XNAS:PTC,XNAS,PTC,PTC,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:PYPL,WS:XNAS:PYPL,XNAS,PYPL,PYPL,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:QCOM,WS:XNAS:QCOM,XNAS,QCOM,QCOM,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:QLYS,WS:XNAS:QLYS,XNAS,QLYS,QLYS,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:REGN,WS:XNAS:REGN,XNAS,REGN,REGN,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:RGEN,WS:XNAS:RGEN,XNAS,RGEN,RGEN,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:RGLD,WS:XNAS:RGLD,XNAS,RGLD,RGLD,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:RMBS,WS:XNAS:RMBS,XNAS,RMBS,RMBS,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ROIV,WS:XNAS:ROIV,XNAS,ROIV,ROIV,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ROKU,WS:XNAS:ROKU,XNAS,ROKU,ROKU,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ROST,WS:XNAS:ROST,XNAS,ROST,ROST,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:SAIA,WS:XNAS:SAIA,XNAS,SAIA,SAIA,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SAIC,WS:XNAS:SAIC,XNAS,SAIC,SAIC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SANM,WS:XNAS:SANM,XNAS,SANM,SANM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SBUX,WS:XNAS:SBUX,XNAS,SBUX,SBUX,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:SEIC,WS:XNAS:SEIC,XNAS,SEIC,SEIC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SFM,WS:XNAS:SFM,XNAS,SFM,SFM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SHC,WS:XNAS:SHC,XNAS,SHC,SHC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SIGI,WS:XNAS:SIGI,XNAS,SIGI,SIGI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SIRI,WS:XNAS:SIRI,XNAS,SIRI,SIRI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SITM,WS:XNAS:SITM,XNAS,SITM,SITM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SLAB,WS:XNAS:SLAB,XNAS,SLAB,SLAB,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SLM,WS:XNAS:SLM,XNAS,SLM,SLM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SMTC,WS:XNAS:SMTC,XNAS,SMTC,SMTC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SNDK,WS:XNAS:SNDK,XNAS,SNDK,SNDK,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,405,405,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:SNPS,WS:XNAS:SNPS,XNAS,SNPS,SNPS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:STLD,WS:XNAS:STLD,XNAS,STLD,STLD,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:STRL,WS:XNAS:STRL,XNAS,STRL,STRL,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:SWKS,WS:XNAS:SWKS,XNAS,SWKS,SWKS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:SYNA,WS:XNAS:SYNA,XNAS,SYNA,SYNA,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:TCBI,WS:XNAS:TCBI,XNAS,TCBI,TCBI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:TECH,WS:XNAS:TECH,XNAS,TECH,TECH,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TLN,WS:XNAS:TLN,XNAS,TLN,TLN,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:TMUS,WS:XNAS:TMUS,XNAS,TMUS,TMUS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TROW,WS:XNAS:TROW,XNAS,TROW,TROW,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TSCO,WS:XNAS:TSCO,XNAS,TSCO,TSCO,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TSLA,WS:XNAS:TSLA,XNAS,TSLA,TSLA,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TTD,WS:XNAS:TTD,XNAS,TTD,TTD,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TTEK,WS:XNAS:TTEK,XNAS,TTEK,TTEK,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:TTMI,WS:XNAS:TTMI,XNAS,TTMI,TTMI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:TTWO,WS:XNAS:TTWO,XNAS,TTWO,TTWO,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TXN,WS:XNAS:TXN,XNAS,TXN,TXN,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:TXRH,WS:XNAS:TXRH,XNAS,TXRH,TXRH,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:UBSI,WS:XNAS:UBSI,XNAS,UBSI,UBSI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:UFPI,WS:XNAS:UFPI,XNAS,UFPI,UFPI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ULTA,WS:XNAS:ULTA,XNAS,ULTA,ULTA,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:UMBF,WS:XNAS:UMBF,XNAS,UMBF,UMBF,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:UTHR,WS:XNAS:UTHR,XNAS,UTHR,UTHR,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:VC,WS:XNAS:VC,XNAS,VC,VC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:VIAV,WS:XNAS:VIAV,XNAS,VIAV,VIAV,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:VICR,WS:XNAS:VICR,XNAS,VICR,VICR,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:VLY,WS:XNAS:VLY,XNAS,VLY,VLY,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:VNOM,WS:XNAS:VNOM,XNAS,VNOM,VNOM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:VRSK,WS:XNAS:VRSK,XNAS,VRSK,VRSK,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:VRSN,WS:XNAS:VRSN,XNAS,VRSN,VRSN,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:VRTX,WS:XNAS:VRTX,XNAS,VRTX,VRTX,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:VTRS,WS:XNAS:VTRS,XNAS,VTRS,VTRS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:WBD,WS:XNAS:WBD,XNAS,WBD,WBD,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:WDC,WS:XNAS:WDC,XNAS,WDC,WDC,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:WFRD,WS:XNAS:WFRD,XNAS,WFRD,WFRD,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:WING,WS:XNAS:WING,XNAS,WING,WING,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:WMG,WS:XNAS:WMG,XNAS,WMG,WMG,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:WMT,WS:XNAS:WMT,XNAS,WMT,WMT,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:WTFC,WS:XNAS:WTFC,XNAS,WTFC,WTFC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:WWD,WS:XNAS:WWD,XNAS,WWD,WWD,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:WYNN,WS:XNAS:WYNN,XNAS,WYNN,WYNN,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:XRAY,WS:XNAS:XRAY,XNAS,XRAY,XRAY,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNAS:ZBRA,WS:XNAS:ZBRA,XNAS,ZBRA,ZBRA,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNAS:ZION,WS:XNAS:ZION,XNAS,ZION,ZION,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:A,WS:XNYS:A,XNYS,A,A,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AA,WS:XNYS:AA,XNYS,AA,AA,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:ABBV,WS:XNYS:ABBV,XNYS,ABBV,ABBV,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:ABT,WS:XNYS:ABT,XNYS,ABT,ABT,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:ACI,WS:XNYS:ACI,XNYS,ACI,ACI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:ACM,WS:XNYS:ACM,XNYS,ACM,ACM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:ADM,WS:XNYS:ADM,XNYS,ADM,ADM,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AEE,WS:XNYS:AEE,XNYS,AEE,AEE,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AEP,WS:XNYS:AEP,XNYS,AEP,AEP,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AES,WS:XNYS:AES,XNYS,AES,AES,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AFG,WS:XNYS:AFG,XNYS,AFG,AFG,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:AFL,WS:XNYS:AFL,XNYS,AFL,AFL,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AGCO,WS:XNYS:AGCO,XNYS,AGCO,AGCO,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:AIG,WS:XNYS:AIG,XNYS,AIG,AIG,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AIT,WS:XNYS:AIT,XNYS,AIT,AIT,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:AIZ,WS:XNYS:AIZ,XNYS,AIZ,AIZ,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:AJG,WS:XNYS:AJG,XNYS,AJG,AJG,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:ALB,WS:XNYS:ALB,XNYS,ALB,ALB,US1,2026-09-24,2026-09-24,2026-09-25T13:00:09+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:ALK,WS:XNYS:ALK,XNYS,ALK,ALK,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
