WS_ID,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Instrument_Gate_State,Mapping_Baseline_State,History_Evidence_State,Liquidity_Evidence_State,Scalable_Tradeability_Status,Refresh_Required,Refresh_Priority,Refresh_Action,Refresh_Prerequisite,Planned_Provider,Provider_Symbol_Current,Network_Required_In_Execution_Stage,Expected_Output,Reason
WS:ISIN:TW0001216000,TW_TW50,XTAI,1216,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,1216,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0001303006,TW_TW50,XTAI,1303,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,1303,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002059003,TW_TW50,XTAI,2059,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2059,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002301009,TW_TW50,XTAI,2301,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2301,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002303005,TW_TW50,XTAI,2303,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2303,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002308004,TW_TW50,XTAI,2308,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2308,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002317005,TW_TW50,XTAI,2317,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2317,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002327004,TW_TW50,XTAI,2327,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2327,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002330008,TW_TW50,XTAI,2330,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2330,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002344009,TW_TW50,XTAI,2344,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2344,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002345006,TW_TW50,XTAI,2345,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2345,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002357001,TW_TW50,XTAI,2357,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2357,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002360005,TW_TW50,XTAI,2360,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2360,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002368008,TW_TW50,XTAI,2368,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2368,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002382009,TW_TW50,XTAI,2382,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2382,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002383007,TW_TW50,XTAI,2383,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2383,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002395001,TW_TW50,XTAI,2395,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2395,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002408002,TW_TW50,XTAI,2408,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2408,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002412004,TW_TW50,XTAI,2412,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2412,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002449006,TW_TW50,XTAI,2449,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2449,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002454006,TW_TW50,XTAI,2454,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2454,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002603008,TW_TW50,XTAI,2603,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2603,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002880002,TW_TW50,XTAI,2880,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2880,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002881000,TW_TW50,XTAI,2881,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2881,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002882008,TW_TW50,XTAI,2882,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2882,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002883006,TW_TW50,XTAI,2883,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2883,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002884004,TW_TW50,XTAI,2884,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2884,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002885001,TW_TW50,XTAI,2885,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2885,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002886009,TW_TW50,XTAI,2886,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2886,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002887007,TW_TW50,XTAI,2887,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2887,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002890001,TW_TW50,XTAI,2890,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2890,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002891009,TW_TW50,XTAI,2891,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2891,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0002892007,TW_TW50,XTAI,2892,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,2892,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0003008009,TW_TW50,XTAI,3008,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3008,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0003017000,TW_TW50,XTAI,3017,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3017,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0003037008,TW_TW50,XTAI,3037,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3037,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0003045001,TW_TW50,XTAI,3045,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3045,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0003231007,TW_TW50,XTAI,3231,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3231,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0003443008,TW_TW50,XTAI,3443,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3443,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0003653002,TW_TW50,XTAI,3653,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3653,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0004904008,TW_TW50,XTAI,4904,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,4904,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0005880009,TW_TW50,XTAI,5880,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,5880,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0006505001,TW_TW50,XTAI,6505,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,6505,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:ISIN:TW0008046004,TW_TW50,XTAI,8046,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,8046,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:AALB.AS,EU_STOXX600,XAMS,AALB.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AALB.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:ABND.AS,EU_STOXX600,XAMS,ABNd.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ABNd.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:AD.AS,EU_STOXX600,XAMS,AD.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AD.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:ADYEN.AS,EU_STOXX600,XAMS,ADYEN.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ADYEN.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:AEGN.AS,EU_STOXX600,XAMS,AEGN.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AEGN.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:AKZO.AS,EU_STOXX600,XAMS,AKZO.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AKZO.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:ALLFG.AS,EU_STOXX600,XAMS,ALLFG.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ALLFG.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:ARDS.AS,EU_STOXX600,XAMS,ARDS.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ARDS.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:ASMI.AS,EU_STOXX600,XAMS,ASMI.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ASMI.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:ASML.AS,EU_STOXX600,XAMS,ASML.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ASML.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:ASRNL.AS,EU_STOXX600,XAMS,ASRNL.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ASRNL.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:BAMN.AS,EU_STOXX600,XAMS,BAMN.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BAMN.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:BESI.AS,EU_STOXX600,XAMS,BESI.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BESI.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:CSG.AS,EU_STOXX600,XAMS,CSG.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,CSG.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:CVC.AS,EU_STOXX600,XAMS,CVC.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,CVC.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:DSFIR.AS,EU_STOXX600,XAMS,DSFIR.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,DSFIR.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:EXOR.AS,EU_STOXX600,XAMS,EXOR.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EXOR.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:HEIN.AS,EU_STOXX600,XAMS,HEIN.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,HEIN.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:HEIO.AS,EU_STOXX600,XAMS,HEIO.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,HEIO.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XAMS:IMCD.AS,EU_STOXX600,XAMS,IMCD.AS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IMCD.AS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
