WS_ID,Primary_Universe_Index,Name,Yahoo_Symbol,Country,Lineage_Class_v0_22,In_Active_Source_v0_22,In_Full_Eligibility_v0_14,In_Strict_v0_14,In_Unresolved_Queue_v0_15,In_Research_Partial_v0_16
WS:XTKS:2432,JP_N225,"DENA CO., LTD.",2432.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:2501,JP_N225,SAPPORO BREWERIES LTD.,2501.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:2502,JP_N225,"ASAHI GROUP HOLDINGS, LTD.",2502.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:2503,JP_N225,"KIRIN HOLDINGS CO., LTD.",2503.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:2768,JP_N225,SOJITZ CORP.,2768.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:2801,JP_N225,KIKKOMAN CORP.,2801.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:2802,JP_N225,"AJINOMOTO CO., INC.",2802.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:285A,JP_N225,KIOXIA HOLDINGS CORP.,285A.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:2871,JP_N225,NICHIREI CORP.,2871.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:2914,JP_N225,JAPAN TOBACCO INC.,2914.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3086,JP_N225,"J.FRONT RETAILING CO., LTD.",3086.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3092,JP_N225,"ZOZO, INC.",3092.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3099,JP_N225,ISETAN MITSUKOSHI HOLDINGS LTD.,3099.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3289,JP_N225,TOKYU FUDOSAN HOLDINGS CORP.,3289.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3382,JP_N225,"SEVEN & I HOLDINGS CO., LTD.",3382.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3401,JP_N225,TEIJIN LTD.,3401.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:3402,JP_N225,"TORAY INDUSTRIES, INC.",3402.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3405,JP_N225,"KURARAY CO., LTD.",3405.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3407,JP_N225,ASAHI KASEI CORP.,3407.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3436,JP_N225,SUMCO CORP.,3436.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3659,JP_N225,"NEXON CO., LTD.",3659.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3697,JP_N225,SHIFT INC.,3697.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:3861,JP_N225,OJI HOLDINGS CORP.,3861.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4004,JP_N225,RESONAC HOLDINGS CORP.,4004.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4005,JP_N225,"SUMITOMO CHEMICAL CO., LTD.",4005.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4021,JP_N225,NISSAN CHEMICAL CORP.,4021.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4042,JP_N225,TOSOH CORP.,4042.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4043,JP_N225,TOKUYAMA CORP.,4043.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4061,JP_N225,"DENKA CO., LTD.",4061.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4062,JP_N225,"IBIDEN CO., LTD.",4062.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4063,JP_N225,"SHIN-ETSU CHEMICAL CO., LTD.",4063.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4151,JP_N225,"KYOWA KIRIN CO., LTD.",4151.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4183,JP_N225,"MITSUI CHEMICALS, INC.",4183.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4188,JP_N225,MITSUBISHI CHEMICAL GROUP CORP.,4188.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4208,JP_N225,UBE CORP.,4208.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4307,JP_N225,"NOMURA RESEARCH INSTITUTE, LTD.",4307.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4324,JP_N225,DENTSU GROUP INC.,4324.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4385,JP_N225,"MERCARI, INC.",4385.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4452,JP_N225,KAO CORP.,4452.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4502,JP_N225,"TAKEDA PHARMACEUTICAL CO., LTD.",4502.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4503,JP_N225,ASTELLAS PHARMA INC.,4503.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4506,JP_N225,"SUMITOMO PHARMA CO., LTD.",4506.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4507,JP_N225,"SHIONOGI & CO., LTD.",4507.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4519,JP_N225,"CHUGAI PHARMACEUTICAL CO., LTD.",4519.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4523,JP_N225,"EISAI CO., LTD.",4523.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4543,JP_N225,TERUMO CORP.,4543.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4568,JP_N225,"DAIICHI SANKYO CO., LTD.",4568.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4578,JP_N225,"OTSUKA HOLDINGS CO., LTD.",4578.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4661,JP_N225,"ORIENTAL LAND CO., LTD.",4661.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4689,JP_N225,LY CORP.,4689.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4704,JP_N225,TREND MICRO INC.,4704.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4751,JP_N225,"CYBERAGENT, INC.",4751.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4755,JP_N225,"RAKUTEN GROUP, INC.",4755.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4901,JP_N225,FUJIFILM HOLDINGS CORP.,4901.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4902,JP_N225,"KONICA MINOLTA, INC.",4902.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:4911,JP_N225,"SHISEIDO CO., LTD.",4911.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5019,JP_N225,"IDEMITSU KOSAN CO., LTD.",5019.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5020,JP_N225,"ENEOS HOLDINGS, INC.",5020.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5101,JP_N225,"THE YOKOHAMA RUBBER CO., LTD.",5101.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5108,JP_N225,BRIDGESTONE CORP.,5108.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5201,JP_N225,AGC INC.,5201.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5214,JP_N225,"NIPPON ELECTRIC GLASS CO., LTD.",5214.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5233,JP_N225,TAIHEIYO CEMENT CORP.,5233.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:5301,JP_N225,"TOKAI CARBON CO., LTD.",5301.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:5332,JP_N225,TOTO LTD.,5332.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5333,JP_N225,NGK CORP.,5333.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5401,JP_N225,NIPPON STEEL CORP.,5401.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5406,JP_N225,"KOBE STEEL, LTD.",5406.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5411,JP_N225,"JFE HOLDINGS, INC.",5411.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:543A,JP_N225,ARCHION CORP.,543A.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5631,JP_N225,"THE JAPAN STEEL WORKS, LTD.",5631.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5706,JP_N225,"MITSUI KINZOKU CO., LTD.",5706.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5711,JP_N225,MITSUBISHI MATERIALS CORP.,5711.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5713,JP_N225,"SUMITOMO METAL MINING CO., LTD.",5713.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5714,JP_N225,"DOWA HOLDINGS CO., LTD.",5714.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5801,JP_N225,"FURUKAWA ELECTRIC CO., LTD.",5801.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5802,JP_N225,"SUMITOMO ELECTRIC IND., LTD.",5802.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5803,JP_N225,FUJIKURA LTD.,5803.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:5831,JP_N225,"SHIZUOKA FINANCIAL GROUP, INC.",5831.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6098,JP_N225,"RECRUIT HOLDINGS CO., LTD.",6098.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6103,JP_N225,OKUMA CORP.,6103.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:6113,JP_N225,"AMADA CO., LTD.",6113.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6146,JP_N225,DISCO CORP.,6146.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6178,JP_N225,"JAPAN POST HOLDINGS CO., LTD.",6178.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6273,JP_N225,SMC CORP.,6273.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6301,JP_N225,KOMATSU LTD.,6301.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6302,JP_N225,"SUMITOMO HEAVY IND., LTD.",6302.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6305,JP_N225,"HITACHI CONST. MACH. CO., LTD.",6305.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6326,JP_N225,KUBOTA CORP.,6326.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6361,JP_N225,EBARA CORP.,6361.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6367,JP_N225,"DAIKIN INDUSTRIES, LTD.",6367.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6471,JP_N225,NSK LTD.,6471.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6472,JP_N225,NTN CORP.,6472.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:6473,JP_N225,JTEKT CORP.,6473.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:6479,JP_N225,MINEBEA MITSUMI INC.,6479.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6501,JP_N225,"HITACHI, LTD.",6501.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6503,JP_N225,MITSUBISHI ELECTRIC CORP.,6503.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6504,JP_N225,"FUJI ELECTRIC CO., LTD.",6504.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6506,JP_N225,YASKAWA ELECTRIC CORP.,6506.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6526,JP_N225,SOCIONEXT INC.,6526.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6532,JP_N225,"BAYCURRENT, INC.",6532.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6645,JP_N225,OMRON CORP.,6645.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6701,JP_N225,NEC CORP.,6701.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6702,JP_N225,FUJITSU LTD.,6702.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6723,JP_N225,RENESAS ELECTRONICS CORP.,6723.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6724,JP_N225,SEIKO EPSON CORP.,6724.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6752,JP_N225,PANASONIC HOLDINGS CORP.,6752.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6753,JP_N225,SHARP CORP.,6753.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:6758,JP_N225,SONY GROUP CORP.,6758.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6762,JP_N225,TDK CORP.,6762.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6770,JP_N225,"ALPS ALPINE CO., LTD.",6770.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6841,JP_N225,YOKOGAWA ELECTRIC CORP.,6841.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6857,JP_N225,ADVANTEST CORP.,6857.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6861,JP_N225,KEYENCE CORP.,6861.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6902,JP_N225,DENSO CORP.,6902.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6920,JP_N225,LASERTEC CORP.,6920.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6954,JP_N225,FANUC CORP.,6954.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6963,JP_N225,"ROHM CO., LTD.",6963.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6971,JP_N225,KYOCERA CORP.,6971.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6976,JP_N225,"TAIYO YUDEN CO., LTD.",6976.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6981,JP_N225,"MURATA MANUFACTURING CO., LTD.",6981.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:6988,JP_N225,NITTO DENKO CORP.,6988.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7004,JP_N225,KANADEVIA CORP.,7004.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:7011,JP_N225,"MITSUBISHI HEAVY IND., LTD.",7011.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7012,JP_N225,"KAWASAKI HEAVY IND., LTD.",7012.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7013,JP_N225,IHI CORP.,7013.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7186,JP_N225,"YOKOHAMA FINANCIAL GROUP, INC.",7186.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7201,JP_N225,"NISSAN MOTOR CO., LTD.",7201.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7202,JP_N225,ISUZU MOTORS LTD.,7202.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7203,JP_N225,TOYOTA MOTOR CORP.,7203.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7211,JP_N225,MITSUBISHI MOTORS CORP.,7211.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7261,JP_N225,MAZDA MOTOR CORP.,7261.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7267,JP_N225,"HONDA MOTOR CO., LTD.",7267.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7269,JP_N225,SUZUKI MOTOR CORP.,7269.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7270,JP_N225,SUBARU CORP.,7270.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7272,JP_N225,"YAMAHA MOTOR CO., LTD.",7272.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7453,JP_N225,"RYOHIN KEIKAKU CO., LTD.",7453.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7532,JP_N225,PAN PACIFIC INTERNATIONAL HOLDINGS CORP.,7532.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7731,JP_N225,NIKON CORP.,7731.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7733,JP_N225,OLYMPUS CORP.,7733.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7735,JP_N225,"SCREEN HOLDINGS CO., LTD.",7735.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7741,JP_N225,HOYA CORP.,7741.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7751,JP_N225,CANON INC.,7751.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7752,JP_N225,"RICOH CO., LTD.",7752.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7832,JP_N225,BANDAI NAMCO HOLDINGS INC.,7832.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7911,JP_N225,TOPPAN HOLDINGS INC.,7911.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7912,JP_N225,"DAI NIPPON PRINTING CO., LTD.",7912.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7951,JP_N225,YAMAHA CORP.,7951.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:7974,JP_N225,"NINTENDO CO., LTD.",7974.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8001,JP_N225,ITOCHU CORP.,8001.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8002,JP_N225,MARUBENI CORP.,8002.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8015,JP_N225,TOYOTA TSUSHO CORP.,8015.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8031,JP_N225,"MITSUI & CO., LTD.",8031.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8035,JP_N225,TOKYO ELECTRON LTD.,8035.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8053,JP_N225,SUMITOMO CORP.,8053.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8058,JP_N225,MITSUBISHI CORP.,8058.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8233,JP_N225,"TAKASHIMAYA CO., LTD.",8233.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8252,JP_N225,"MARUI GROUP CO., LTD.",8252.T,Japan,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XTKS:8253,JP_N225,"CREDIT SAISON CO., LTD.",8253.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8267,JP_N225,"AEON CO., LTD.",8267.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8304,JP_N225,"AOZORA BANK, LTD.",8304.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:XTKS:8306,JP_N225,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",8306.T,Japan,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
